uri,id
http://data.open.ac.uk/led/lexp/1425069001575,1425069001575
http://data.open.ac.uk/led/lexp/1425069555684,1425069555684
http://data.open.ac.uk/led/lexp/1427639230277,1427639230277
http://data.open.ac.uk/led/lexp/1427639490710,1427639490710
http://data.open.ac.uk/led/lexp/1428321718445,1428321718445
http://data.open.ac.uk/led/lexp/1428322480914,1428322480914
http://data.open.ac.uk/led/lexp/1428323038333,1428323038333
http://data.open.ac.uk/led/lexp/1428323409066,1428323409066
http://data.open.ac.uk/led/lexp/1428323810066,1428323810066
http://data.open.ac.uk/led/lexp/1428505861232,1428505861232
http://data.open.ac.uk/led/lexp/1428506144058,1428506144058
http://data.open.ac.uk/led/lexp/1428506783501,1428506783501
http://data.open.ac.uk/led/lexp/1428617584373,1428617584373
http://data.open.ac.uk/led/lexp/1428618323975,1428618323975
http://data.open.ac.uk/led/lexp/1428619034936,1428619034936
http://data.open.ac.uk/led/lexp/1437519508422,1437519508422
http://data.open.ac.uk/led/lexp/1437520140299,1437520140299
http://data.open.ac.uk/led/lexp/1437565643389,1437565643389
http://data.open.ac.uk/led/lexp/1437566058305,1437566058305
http://data.open.ac.uk/led/lexp/1437666488312,1437666488312
http://data.open.ac.uk/led/lexp/1437667250625,1437667250625
http://data.open.ac.uk/led/lexp/1437667263793,1437667263793
http://data.open.ac.uk/led/lexp/1438427507610,1438427507610
http://data.open.ac.uk/led/lexp/1438428313096,1438428313096
http://data.open.ac.uk/led/lexp/1438429265485,1438429265485
http://data.open.ac.uk/led/lexp/1438429769547,1438429769547
http://data.open.ac.uk/led/lexp/1438430307615,1438430307615
http://data.open.ac.uk/led/lexp/1438430803258,1438430803258
http://data.open.ac.uk/led/lexp/1426371484646,1426371484646
http://data.open.ac.uk/led/lexp/1426371870605,1426371870605
http://data.open.ac.uk/led/lexp/1426372170107,1426372170107
http://data.open.ac.uk/led/lexp/1426372634877,1426372634877
http://data.open.ac.uk/led/lexp/1426373089464,1426373089464
http://data.open.ac.uk/led/lexp/1426373575244,1426373575244
http://data.open.ac.uk/led/lexp/1428746936752,1428746936752
http://data.open.ac.uk/led/lexp/1428792678178,1428792678178
http://data.open.ac.uk/led/lexp/1428793248345,1428793248345
http://data.open.ac.uk/led/lexp/1428794134583,1428794134583
http://data.open.ac.uk/led/lexp/1429096308182,1429096308182
http://data.open.ac.uk/led/lexp/1429096665441,1429096665441
http://data.open.ac.uk/led/lexp/1429097203767,1429097203767
http://data.open.ac.uk/led/lexp/1429097503807,1429097503807
http://data.open.ac.uk/led/lexp/1429223963272,1429223963272
http://data.open.ac.uk/led/lexp/1429225034663,1429225034663
http://data.open.ac.uk/led/lexp/1429225233084,1429225233084
http://data.open.ac.uk/led/lexp/1437215041829,1437215041829
http://data.open.ac.uk/led/lexp/1437217305896,1437217305896
http://data.open.ac.uk/led/lexp/1437218267341,1437218267341
http://data.open.ac.uk/led/lexp/1437336674792,1437336674792
http://data.open.ac.uk/led/lexp/1437337268373,1437337268373
http://data.open.ac.uk/led/lexp/1437337830943,1437337830943
http://data.open.ac.uk/led/lexp/1437339532400,1437339532400
http://data.open.ac.uk/led/lexp/1437517502711,1437517502711
http://data.open.ac.uk/led/lexp/1428619547233,1428619547233
http://data.open.ac.uk/led/lexp/1428686346438,1428686346438
http://data.open.ac.uk/led/lexp/1428687314385,1428687314385
http://data.open.ac.uk/led/lexp/1428688324634,1428688324634
http://data.open.ac.uk/led/lexp/1428688898654,1428688898654
http://data.open.ac.uk/led/lexp/1428689423952,1428689423952
http://data.open.ac.uk/led/lexp/1428701890728,1428701890728
http://data.open.ac.uk/led/lexp/1428702359500,1428702359500
http://data.open.ac.uk/led/lexp/1428702733956,1428702733956
http://data.open.ac.uk/led/lexp/1428745104886,1428745104886
http://data.open.ac.uk/led/lexp/1428745422640,1428745422640
http://data.open.ac.uk/led/lexp/1428745937849,1428745937849
http://data.open.ac.uk/led/lexp/1438544713464,1438544713464
http://data.open.ac.uk/led/lexp/1438545146070,1438545146070
http://data.open.ac.uk/led/lexp/1438546042775,1438546042775
http://data.open.ac.uk/led/lexp/1438600024024,1438600024024
http://data.open.ac.uk/led/lexp/1438600408277,1438600408277
http://data.open.ac.uk/led/lexp/1438600755920,1438600755920
http://data.open.ac.uk/led/lexp/1438601317653,1438601317653
http://data.open.ac.uk/led/lexp/1438604758232,1438604758232
http://data.open.ac.uk/led/lexp/1438542073007,1438542073007
http://data.open.ac.uk/led/lexp/1438542590023,1438542590023
http://data.open.ac.uk/led/lexp/1438543102882,1438543102882
http://data.open.ac.uk/led/lexp/1438543475125,1438543475125
http://data.open.ac.uk/led/lexp/1438544063452,1438544063452
http://data.open.ac.uk/led/lexp/1438544443508,1438544443508
http://data.open.ac.uk/led/lexp/1438688006196,1438688006196
http://data.open.ac.uk/led/lexp/1438688570285,1438688570285
http://data.open.ac.uk/led/lexp/1438688964616,1438688964616
http://data.open.ac.uk/led/lexp/1438689376632,1438689376632
http://data.open.ac.uk/led/lexp/1446078615128,1446078615128
http://data.open.ac.uk/led/lexp/1446079033227,1446079033227
http://data.open.ac.uk/led/lexp/1446210522663,1446210522663
http://data.open.ac.uk/led/lexp/1446210934668,1446210934668
http://data.open.ac.uk/led/lexp/1446211349698,1446211349698
http://data.open.ac.uk/led/lexp/1446212057094,1446212057094
http://data.open.ac.uk/led/lexp/1446212603844,1446212603844
http://data.open.ac.uk/led/lexp/1446507287567,1446507287567
http://data.open.ac.uk/led/lexp/1446507632392,1446507632392
http://data.open.ac.uk/led/lexp/1446508039736,1446508039736
http://data.open.ac.uk/led/lexp/1446508964162,1446508964162
http://data.open.ac.uk/led/lexp/1446509298931,1446509298931
http://data.open.ac.uk/led/lexp/1446509572412,1446509572412
http://data.open.ac.uk/led/lexp/1446509815043,1446509815043
http://data.open.ac.uk/led/lexp/1446510270598,1446510270598
http://data.open.ac.uk/led/lexp/1446587948155,1446587948155
http://data.open.ac.uk/led/lexp/1446588540831,1446588540831
http://data.open.ac.uk/led/lexp/1446588761160,1446588761160
http://data.open.ac.uk/led/lexp/1446589294044,1446589294044
http://data.open.ac.uk/led/lexp/1446590030268,1446590030268
http://data.open.ac.uk/led/lexp/1446590576765,1446590576765
http://data.open.ac.uk/led/lexp/1446591072206,1446591072206
http://data.open.ac.uk/led/lexp/1446631900739,1446631900739
http://data.open.ac.uk/led/lexp/1446633354306,1446633354306
http://data.open.ac.uk/led/lexp/1446633794094,1446633794094
http://data.open.ac.uk/led/lexp/1446634231167,1446634231167
http://data.open.ac.uk/led/lexp/1446635019894,1446635019894
http://data.open.ac.uk/led/lexp/1446917687301,1446917687301
http://data.open.ac.uk/led/lexp/1446918097351,1446918097351
http://data.open.ac.uk/led/lexp/1446918850636,1446918850636
http://data.open.ac.uk/led/lexp/1446919277894,1446919277894
http://data.open.ac.uk/led/lexp/1446919782275,1446919782275
http://data.open.ac.uk/led/lexp/1448322729197,1448322729197
http://data.open.ac.uk/led/lexp/1448323058588,1448323058588
http://data.open.ac.uk/led/lexp/1448323276490,1448323276490
http://data.open.ac.uk/led/lexp/1448323691630,1448323691630
http://data.open.ac.uk/led/lexp/1448324083788,1448324083788
http://data.open.ac.uk/led/lexp/1448324347504,1448324347504
http://data.open.ac.uk/led/lexp/1448324633849,1448324633849
http://data.open.ac.uk/led/lexp/1448324943522,1448324943522
http://data.open.ac.uk/led/lexp/1448325243327,1448325243327
http://data.open.ac.uk/led/lexp/1448325761404,1448325761404
http://data.open.ac.uk/led/lexp/1450052691901,1450052691901
http://data.open.ac.uk/led/lexp/1450052996358,1450052996358
http://data.open.ac.uk/led/lexp/1450053236372,1450053236372
http://data.open.ac.uk/led/lexp/1450053469825,1450053469825
http://data.open.ac.uk/led/lexp/1450053675212,1450053675212
http://data.open.ac.uk/led/lexp/1450054199683,1450054199683
http://data.open.ac.uk/led/lexp/1450105449722,1450105449722
http://data.open.ac.uk/led/lexp/1450105826307,1450105826307
http://data.open.ac.uk/led/lexp/1450106381862,1450106381862
http://data.open.ac.uk/led/lexp/1450106964180,1450106964180
http://data.open.ac.uk/led/lexp/1450108565748,1450108565748
http://data.open.ac.uk/led/lexp/1450108781225,1450108781225
http://data.open.ac.uk/led/lexp/1450109502966,1450109502966
http://data.open.ac.uk/led/lexp/1450133276065,1450133276065
http://data.open.ac.uk/led/lexp/1450133742739,1450133742739
http://data.open.ac.uk/led/lexp/1450134183611,1450134183611
http://data.open.ac.uk/led/lexp/1450134541749,1450134541749
http://data.open.ac.uk/led/lexp/1450134872158,1450134872158
http://data.open.ac.uk/led/lexp/1450135402999,1450135402999
http://data.open.ac.uk/led/lexp/1450135783810,1450135783810
http://data.open.ac.uk/led/lexp/1450136083245,1450136083245
http://data.open.ac.uk/led/lexp/1450136327478,1450136327478
http://data.open.ac.uk/led/lexp/1450136825844,1450136825844
http://data.open.ac.uk/led/lexp/1438698532594,1438698532594
http://data.open.ac.uk/led/lexp/1438699196772,1438699196772
http://data.open.ac.uk/led/lexp/1438772279788,1438772279788
http://data.open.ac.uk/led/lexp/1438772562218,1438772562218
http://data.open.ac.uk/led/lexp/1438773208314,1438773208314
http://data.open.ac.uk/led/lexp/1438774545841,1438774545841
http://data.open.ac.uk/led/lexp/1438775362173,1438775362173
http://data.open.ac.uk/led/lexp/1438775825017,1438775825017
http://data.open.ac.uk/led/lexp/1438790436677,1438790436677
http://data.open.ac.uk/led/lexp/1438790882344,1438790882344
http://data.open.ac.uk/led/lexp/1438792822221,1438792822221
http://data.open.ac.uk/led/lexp/1438793711228,1438793711228
http://data.open.ac.uk/led/lexp/1438794426697,1438794426697
http://data.open.ac.uk/led/lexp/1450267959794,1450267959794
http://data.open.ac.uk/led/lexp/1450268311905,1450268311905
http://data.open.ac.uk/led/lexp/1450268623495,1450268623495
http://data.open.ac.uk/led/lexp/1450269059489,1450269059489
http://data.open.ac.uk/led/lexp/1450269350832,1450269350832
http://data.open.ac.uk/led/lexp/1446407685486,1446407685486
http://data.open.ac.uk/led/lexp/1446408319398,1446408319398
http://data.open.ac.uk/led/lexp/1446420267475,1446420267475
http://data.open.ac.uk/led/lexp/1446420607356,1446420607356
http://data.open.ac.uk/led/lexp/1446421046136,1446421046136
http://data.open.ac.uk/led/lexp/1446421570260,1446421570260
http://data.open.ac.uk/led/lexp/1446506852392,1446506852392
http://data.open.ac.uk/led/lexp/1446375173433,1446375173433
http://data.open.ac.uk/led/lexp/1446375570116,1446375570116
http://data.open.ac.uk/led/lexp/1446375931156,1446375931156
http://data.open.ac.uk/led/lexp/1446376252372,1446376252372
http://data.open.ac.uk/led/lexp/1446376605774,1446376605774
http://data.open.ac.uk/led/lexp/1446377090427,1446377090427
http://data.open.ac.uk/led/lexp/1446377684966,1446377684966
http://data.open.ac.uk/led/lexp/1444855940243,1444855940243
http://data.open.ac.uk/led/lexp/1444856395784,1444856395784
http://data.open.ac.uk/led/lexp/1444856779940,1444856779940
http://data.open.ac.uk/led/lexp/1444857158159,1444857158159
http://data.open.ac.uk/led/lexp/1444857700973,1444857700973
http://data.open.ac.uk/led/lexp/1444858802465,1444858802465
http://data.open.ac.uk/led/lexp/1444858815081,1444858815081
http://data.open.ac.uk/led/lexp/1445178329793,1445178329793
http://data.open.ac.uk/led/lexp/1445178744474,1445178744474
http://data.open.ac.uk/led/lexp/1445179085445,1445179085445
http://data.open.ac.uk/led/lexp/1445179487087,1445179487087
http://data.open.ac.uk/led/lexp/1445179986427,1445179986427
http://data.open.ac.uk/led/lexp/1445180679077,1445180679077
http://data.open.ac.uk/led/lexp/1445181698172,1445181698172
http://data.open.ac.uk/led/lexp/1446034417495,1446034417495
http://data.open.ac.uk/led/lexp/1446034869272,1446034869272
http://data.open.ac.uk/led/lexp/1446035207585,1446035207585
http://data.open.ac.uk/led/lexp/1446035578893,1446035578893
http://data.open.ac.uk/led/lexp/1446036321469,1446036321469
http://data.open.ac.uk/led/lexp/1446036794057,1446036794057
http://data.open.ac.uk/led/lexp/1439466246066,1439466246066
http://data.open.ac.uk/led/lexp/1439466605922,1439466605922
http://data.open.ac.uk/led/lexp/1439467206878,1439467206878
http://data.open.ac.uk/led/lexp/1439467504149,1439467504149
http://data.open.ac.uk/led/lexp/1439468561117,1439468561117
http://data.open.ac.uk/led/lexp/1440231051039,1440231051039
http://data.open.ac.uk/led/lexp/1440231525950,1440231525950
http://data.open.ac.uk/led/lexp/1440231930025,1440231930025
http://data.open.ac.uk/led/lexp/1440232645001,1440232645001
http://data.open.ac.uk/led/lexp/1440233040570,1440233040570
http://data.open.ac.uk/led/lexp/1440233466362,1440233466362
http://data.open.ac.uk/led/lexp/1440234144237,1440234144237
http://data.open.ac.uk/led/lexp/1440841202898,1440841202898
http://data.open.ac.uk/led/lexp/1438795320775,1438795320775
http://data.open.ac.uk/led/lexp/1439214968051,1439214968051
http://data.open.ac.uk/led/lexp/1439215287339,1439215287339
http://data.open.ac.uk/led/lexp/1439215669810,1439215669810
http://data.open.ac.uk/led/lexp/1439216075696,1439216075696
http://data.open.ac.uk/led/lexp/1439465933050,1439465933050
http://data.open.ac.uk/led/lexp/1446244785750,1446244785750
http://data.open.ac.uk/led/lexp/1446245950263,1446245950263
http://data.open.ac.uk/led/lexp/1446248568984,1446248568984
http://data.open.ac.uk/led/lexp/1446331649909,1446331649909
http://data.open.ac.uk/led/lexp/1446331982409,1446331982409
http://data.open.ac.uk/led/lexp/1446332503619,1446332503619
http://data.open.ac.uk/led/lexp/1446333071918,1446333071918
http://data.open.ac.uk/led/lexp/1446333519080,1446333519080
http://data.open.ac.uk/led/lexp/1446372735160,1446372735160
http://data.open.ac.uk/led/lexp/1446373118763,1446373118763
http://data.open.ac.uk/led/lexp/1446373732159,1446373732159
http://data.open.ac.uk/led/lexp/1446374114773,1446374114773
http://data.open.ac.uk/led/lexp/1446374566578,1446374566578
http://data.open.ac.uk/led/lexp/1446037240308,1446037240308
http://data.open.ac.uk/led/lexp/1446076015853,1446076015853
http://data.open.ac.uk/led/lexp/1446076625396,1446076625396
http://data.open.ac.uk/led/lexp/1446076913405,1446076913405
http://data.open.ac.uk/led/lexp/1446077486991,1446077486991
http://data.open.ac.uk/led/lexp/1446078043308,1446078043308
http://data.open.ac.uk/led/lexp/1446212900643,1446212900643
http://data.open.ac.uk/led/lexp/1446213435844,1446213435844
http://data.open.ac.uk/led/lexp/1446243146451,1446243146451
http://data.open.ac.uk/led/lexp/1446243635305,1446243635305
http://data.open.ac.uk/led/lexp/1446244227728,1446244227728
http://data.open.ac.uk/led/lexp/1446244589155,1446244589155
http://data.open.ac.uk/led/lexp/1450272051277,1450272051277
http://data.open.ac.uk/led/lexp/1450272506793,1450272506793
http://data.open.ac.uk/led/lexp/1450274542905,1450274542905
http://data.open.ac.uk/led/lexp/1450274944454,1450274944454
http://data.open.ac.uk/led/lexp/1450275171619,1450275171619
http://data.open.ac.uk/led/lexp/1450275883415,1450275883415
http://data.open.ac.uk/led/lexp/1450276240216,1450276240216
http://data.open.ac.uk/led/lexp/1450276494818,1450276494818
http://data.open.ac.uk/led/lexp/1450276827949,1450276827949
http://data.open.ac.uk/led/lexp/1450307592629,1450307592629
http://data.open.ac.uk/led/lexp/1450307898852,1450307898852
http://data.open.ac.uk/led/lexp/1450308286512,1450308286512
http://data.open.ac.uk/led/lexp/1450308550281,1450308550281
http://data.open.ac.uk/led/lexp/1450309002882,1450309002882
http://data.open.ac.uk/led/lexp/1450357157267,1450357157267
http://data.open.ac.uk/led/lexp/1450357664438,1450357664438
http://data.open.ac.uk/led/lexp/1450272739124,1450272739124
http://data.open.ac.uk/led/lexp/1450273293367,1450273293367
http://data.open.ac.uk/led/lexp/1450273300940,1450273300940
http://data.open.ac.uk/led/lexp/1450273740022,1450273740022
http://data.open.ac.uk/led/lexp/1450274222654,1450274222654
http://data.open.ac.uk/led/lexp/1450397994343,1450397994343
http://data.open.ac.uk/led/lexp/1450398285237,1450398285237
http://data.open.ac.uk/led/lexp/1450398660182,1450398660182
http://data.open.ac.uk/led/lexp/1450484357020,1450484357020
http://data.open.ac.uk/led/lexp/1450484893255,1450484893255
http://data.open.ac.uk/led/lexp/1450485258932,1450485258932
http://data.open.ac.uk/led/lexp/1450485568113,1450485568113
http://data.open.ac.uk/led/lexp/1450361353210,1450361353210
http://data.open.ac.uk/led/lexp/1450361738353,1450361738353
http://data.open.ac.uk/led/lexp/1450362103523,1450362103523
http://data.open.ac.uk/led/lexp/1450362424632,1450362424632
http://data.open.ac.uk/led/lexp/1450362884523,1450362884523
http://data.open.ac.uk/led/lexp/1450393428865,1450393428865
http://data.open.ac.uk/led/lexp/1450393762954,1450393762954
http://data.open.ac.uk/led/lexp/1450394047730,1450394047730
http://data.open.ac.uk/led/lexp/1450394379750,1450394379750
http://data.open.ac.uk/led/lexp/1450394721167,1450394721167
http://data.open.ac.uk/led/lexp/1450395088865,1450395088865
http://data.open.ac.uk/led/lexp/1450397105184,1450397105184
http://data.open.ac.uk/led/lexp/1450397479997,1450397479997
http://data.open.ac.uk/led/lexp/1450620364988,1450620364988
http://data.open.ac.uk/led/lexp/1450620987692,1450620987692
http://data.open.ac.uk/led/lexp/1450621321834,1450621321834
http://data.open.ac.uk/led/lexp/1450621846309,1450621846309
http://data.open.ac.uk/led/lexp/1450622266932,1450622266932
http://data.open.ac.uk/led/lexp/1450622845346,1450622845346
http://data.open.ac.uk/led/lexp/1450623178537,1450623178537
http://data.open.ac.uk/led/lexp/1451435251883,1451435251883
http://data.open.ac.uk/led/lexp/1451435622049,1451435622049
http://data.open.ac.uk/led/lexp/1451435921142,1451435921142
http://data.open.ac.uk/led/lexp/1451485892910,1451485892910
http://data.open.ac.uk/led/lexp/1451486408145,1451486408145
http://data.open.ac.uk/led/lexp/1451487112951,1451487112951
http://data.open.ac.uk/led/lexp/1451487534862,1451487534862
http://data.open.ac.uk/led/lexp/1451487903355,1451487903355
http://data.open.ac.uk/led/lexp/1451488341271,1451488341271
http://data.open.ac.uk/led/lexp/1451488855970,1451488855970
http://data.open.ac.uk/led/lexp/1451489172525,1451489172525
http://data.open.ac.uk/led/lexp/1451489505282,1451489505282
http://data.open.ac.uk/led/lexp/1451489770601,1451489770601
http://data.open.ac.uk/led/lexp/1451516688069,1451516688069
http://data.open.ac.uk/led/lexp/1450358024840,1450358024840
http://data.open.ac.uk/led/lexp/1450358501016,1450358501016
http://data.open.ac.uk/led/lexp/1450358849298,1450358849298
http://data.open.ac.uk/led/lexp/1450359251959,1450359251959
http://data.open.ac.uk/led/lexp/1450359579763,1450359579763
http://data.open.ac.uk/led/lexp/1450360010544,1450360010544
http://data.open.ac.uk/led/lexp/1451393298128,1451393298128
http://data.open.ac.uk/led/lexp/1451393806580,1451393806580
http://data.open.ac.uk/led/lexp/1451394159975,1451394159975
http://data.open.ac.uk/led/lexp/1451394780918,1451394780918
http://data.open.ac.uk/led/lexp/1451434405546,1451434405546
http://data.open.ac.uk/led/lexp/1451434979756,1451434979756
http://data.open.ac.uk/led/lexp/1450970282154,1450970282154
http://data.open.ac.uk/led/lexp/1450970744361,1450970744361
http://data.open.ac.uk/led/lexp/1450970746227,1450970746227
http://data.open.ac.uk/led/lexp/1450971590662,1450971590662
http://data.open.ac.uk/led/lexp/1450972173773,1450972173773
http://data.open.ac.uk/led/lexp/1450972555650,1450972555650
http://data.open.ac.uk/led/lexp/1450973117881,1450973117881
http://data.open.ac.uk/led/lexp/1451150246937,1451150246937
http://data.open.ac.uk/led/lexp/1451150671113,1451150671113
http://data.open.ac.uk/led/lexp/1451150959793,1451150959793
http://data.open.ac.uk/led/lexp/1451151475889,1451151475889
http://data.open.ac.uk/led/lexp/1451151843595,1451151843595
http://data.open.ac.uk/led/lexp/1451775482269,1451775482269
http://data.open.ac.uk/led/lexp/1451775949942,1451775949942
http://data.open.ac.uk/led/lexp/1451776184676,1451776184676
http://data.open.ac.uk/led/lexp/1451776574470,1451776574470
http://data.open.ac.uk/led/lexp/1451776755577,1451776755577
http://data.open.ac.uk/led/lexp/1451777048618,1451777048618
http://data.open.ac.uk/led/lexp/1451777342312,1451777342312
http://data.open.ac.uk/led/lexp/1451777612795,1451777612795
http://data.open.ac.uk/led/lexp/1451559604537,1451559604537
http://data.open.ac.uk/led/lexp/1451561251636,1451561251636
http://data.open.ac.uk/led/lexp/1451561618289,1451561618289
http://data.open.ac.uk/led/lexp/1451729365931,1451729365931
http://data.open.ac.uk/led/lexp/1451729663861,1451729663861
http://data.open.ac.uk/led/lexp/1451730327877,1451730327877
http://data.open.ac.uk/led/lexp/1451730660915,1451730660915
http://data.open.ac.uk/led/lexp/1451770456312,1451770456312
http://data.open.ac.uk/led/lexp/1451771251186,1451771251186
http://data.open.ac.uk/led/lexp/1451772084242,1451772084242
http://data.open.ac.uk/led/lexp/1451774555173,1451774555173
http://data.open.ac.uk/led/lexp/1451774870142,1451774870142
http://data.open.ac.uk/led/lexp/1451775101631,1451775101631
http://data.open.ac.uk/led/lexp/1451731211394,1451731211394
http://data.open.ac.uk/led/lexp/1451731712244,1451731712244
http://data.open.ac.uk/led/lexp/1451732161471,1451732161471
http://data.open.ac.uk/led/lexp/1451732432175,1451732432175
http://data.open.ac.uk/led/lexp/1451768314089,1451768314089
http://data.open.ac.uk/led/lexp/1451768760109,1451768760109
http://data.open.ac.uk/led/lexp/1451517347854,1451517347854
http://data.open.ac.uk/led/lexp/1451517868239,1451517868239
http://data.open.ac.uk/led/lexp/1451518195513,1451518195513
http://data.open.ac.uk/led/lexp/1451557536398,1451557536398
http://data.open.ac.uk/led/lexp/1451558725096,1451558725096
http://data.open.ac.uk/led/lexp/1451559250472,1451559250472
http://data.open.ac.uk/led/lexp/1451819549095,1451819549095
http://data.open.ac.uk/led/lexp/1451820178878,1451820178878
http://data.open.ac.uk/led/lexp/1451820424760,1451820424760
http://data.open.ac.uk/led/lexp/1451820683171,1451820683171
http://data.open.ac.uk/led/lexp/1451821202592,1451821202592
http://data.open.ac.uk/led/lexp/1451821646399,1451821646399
http://data.open.ac.uk/led/lexp/1451822287816,1451822287816
http://data.open.ac.uk/led/lexp/1451822677798,1451822677798
http://data.open.ac.uk/led/lexp/1451848357562,1451848357562
http://data.open.ac.uk/led/lexp/1451848898538,1451848898538
http://data.open.ac.uk/led/lexp/1451849375417,1451849375417
http://data.open.ac.uk/led/lexp/1451850201767,1451850201767
http://data.open.ac.uk/led/lexp/1451866072628,1451866072628
http://data.open.ac.uk/led/lexp/1451780611004,1451780611004
http://data.open.ac.uk/led/lexp/1451780909138,1451780909138
http://data.open.ac.uk/led/lexp/1451781321193,1451781321193
http://data.open.ac.uk/led/lexp/1451781992196,1451781992196
http://data.open.ac.uk/led/lexp/1451782259774,1451782259774
http://data.open.ac.uk/led/lexp/1451819080467,1451819080467
http://data.open.ac.uk/led/lexp/1451866544216,1451866544216
http://data.open.ac.uk/led/lexp/1451866979112,1451866979112
http://data.open.ac.uk/led/lexp/1451867297610,1451867297610
http://data.open.ac.uk/led/lexp/1451867668355,1451867668355
